internalCode	providerCode	name	provider	neto	iva	netoIva	minimumTotal	sellPrice	stock	minimumStock
10278	W16EXR-U	BUJIA DENSO W16EXR-U	RODACAR	727	138	865	1.699	1.700		
10279	4081	BUJIA DENSO W16EXU	BENLUB	798	152	950	1.865	1.700		
11649	O640135	BUJIA INCANDECENTE 0946 HYUNDAI/MITSUBISHI	REP AUSTRAL	3.172	603	3.775	7.412	7.500		
11592	O640136	BUJIA INCANDECENTE 0952 KIA MAZDA MITSUBHISI	REP AUSTRAL	2.965	563	3.528	6.928	7.500		
10280	O570120	BUJIA NGK BKR5E	REP AUSTRAL	894	170	1.064	2.089	1.700		
10296	BKR5E 	BUJIA NGK BKR5E 	RODACAR	882	168	1.050	2.061	1.700		
10281	BKR5E-11	BUJIA NGK BKR5E-11	RODACAR	756	144	900	1.766	1.700		
10282	O570122	BUJIA NGK BKR5EKC DOBLE ELECTRODO	REP AUSTRAL	1.668	317	1.985	3.897	3.800		
10283	BKR5EKC	BUJIA NGK BKR5EKC DOBLE ELECTRODO	RODACAR	1.135	216	1.351	2.652	2.800		
10284	BKR5EY-11	BUJIA NGK BKR5EY-11	RODACAR	756	144	900	1.766	1.600		
10285	BKR5EYA	BUJIA NGK BKR5EYA-11	RODACAR	858	163	1.021	2.005	1.700		
11620	O570140	BUJIA NGK BKR5EYA-11	REP AUSTRAL	1.061	202	1.263	2.479	2.000		
11618	O560154	BUJIA NGK BKR5EYA-11 JAPON	REP AUSTRAL	865	164	1.029	2.021	1.800		
10977	BKR6EKC	BUJIA NGK BKR6EKC 2 ELECTRODOS	RODACAR	1.176	223	1.399	2.748	2.700		
11621	O570139	BUJIA NGK BKR6EYA-11	REP AUSTRAL	1.107	210	1.317	2.587	2.000		
10286	O570101	BUJIA NGK BP5ES 	REP AUSTRAL	722	137	859	1.687	1.600		
10975	BP5EY	BUJIA NGK BP5EY	RODACAR	887	169	1.056	2.073	1.800		
11619	O560111	BUJIA NGK BP5EY	REP AUSTRAL	770	146	916	1.799	1.800		
10287	O570114	BUJIA NGK BP5FS	REP AUSTRAL	1.113	211	1.324	2.601	1.700		
11590	O570103	BUJIA NGK BP6ES	REP AUSTRAL	722	137	859	1.687	1.800		
10288	O570145	BUJIA NGK BPMR7A	REP AUSTRAL	1.013	192	1.205	2.367	2.300		
10979	BPMR7A	BUJIA NGK BPMR7A MOTO	RODACAR	840	160	1.000	1.963	1.900		
10289	O570105	BUJIA NGK BPR5ES SE REEMPLAZA POR LA BPR5EY	REP AUSTRAL	894	170	1.064	2.089	1.700		
10290	BPR5EY	BUJIA NGK BPR5EY 	RODACAR	845	161	1.006	1.974	1.700		
10976	BPR5EY-11	BUJIA NGK BPR5EY-11	RODACAR	845	161	1.006	1.974	1.700		
11601	O560116	BUJIA NGK BPR5EY-11 JAPON	REP AUSTRAL	800	152	952	1.869	1.800		
10291	BPR6ES	BUJIA NGK BPR6ES	RODACAR	844	160	1.004	1.972	1.950		
11591	O570107	BUJIA NGK BPR6ES	REP AUSTRAL	894	170	1.064	2.089	1.800		
10974	BPR6EY	BUJIA NGK BPR6EY	RODACAR	845	161	1.006	1.974	1.700		
10292	O570135	BUJIA NGK BPR6HS	REP AUSTRAL	1.264	240	1.504	2.953	2.800		
10293	O570153	BUJIA NGK C7HSA	REP AUSTRAL	1.004	191	1.195	2.346	2.800		
10981	D7EA	BUJIA NGK D7EA	RODACAR	840	160	1.000	1.963	2.300		
10294	O570113	BUJIA NGK D8EA	REP AUSTRAL	1.013	192	1.205	2.367	2.300		
11434	O560108	BUJIA NGK JAPON BKR5EY-11	REP AUSTRAL	751	143	894	1.755	1.800		
11491	O560106	BUJIA NGK JAPON BKR5EY-11	REP AUSTRAL	751	143	894	1.755	1.800		
11435	O560108	BUJIA NGK JAPON BKR6E-11	REP AUSTRAL	922	175	1.097	2.154	1.800		
11492	O560117	BUJIA NGK JAPON BPR6EY	REP AUSTRAL	783	149	932	1.830	1.800		
11348	O570140	BUJIA NKG BKR5EYA-11	REP AUSTRAL	1.061	202	1.263	2.479	2.000		
10297	O051407	CABEZA ESPEJO ISUZO	REP AUSTRAL	1.390	264	1.654	3.248	4.500		
11570	H001022	CABLE BJIA H100/ ECCEL	V TAPIA	5.581	1.060	6.641	13.040	13.000		
11665	1CB1980	CABLE BUJIA CHEV LUV	V TAPIA	4.513	857	5.370	10.545	10.000		
11565	CHV0211D	CABLE BUJIA CHV LUV	V TAPIA	4.419	840	5.259	10.325	10.000		
11166	93235772	CABLE BUJIA CORSA 1,6 	V TAPIA	4.655	884	5.539	10.877	11.000		
10298	8013259	CABLE BUJIA DGP CBB-035	DERCO	4.168	792	4.960	9.739	11.500		
10301	8013288	CABLE BUJIA DGP CBB-092	DERCO	3.927	746	4.673	9.176	9.800		
10299	8013227	CABLE BUJIA DGP CBB-164	DERCO	4.060	771	4.831	9.486	10.500		
10300	8013225	CABLE BUJIA DGP CCB-162	DERCO	4.930	937	5.867	11.519	12.500		
11566	H00145A	CABLE BUJIA HYUNDAI ACCENT	V TAPIA	3.739	710	4.449	8.736	8.900		
11569	H00555A	CABLE BUJIA HYUNDAI ELANTRA 	V TAPIA	8.523	1.619	10.142	19.914	19.000		
11571	HY00591D	CABLE BUJIA NEW ACCENT/V16	V TAPIA	5.454	1.036	6.490	12.743	13.000		
11567	NS022	CABLE BUJIA NS V-16	V TAPIA	6.150	1.169	7.319	14.370	14.000		
11284	90919-21342	CABLE BUJIA TOYOT HILUX	V TAPIA	3.336	634	3.970	7.795	8.000		
11285	ALD 1401	CABLE BUJIA TOYOTA TERCEL	V TAPIA	3.681	699	4.380	8.601	8.700		
11165	90919-21553	CABLE BUJIA TY HILUX 93-97	V TAPIA	3.336	634	3.970	7.795	8.000		
11164	90919-21397	CABLE BUJIA TY TERCEL COROLLA	V TAPIA	3.871	735	4.606	9.045	9.000		
11568	TY00062D	CABLE BUJIA TY TERCEL/COROLLA/STAR	V TAPIA	4.647	883	5.530	10.858	11.000		
11181	O260107	CABLE DE INSTALACION 14 GA BLANCO 100MTS	REP AUSTRAL	86	16	102	201	350		
10302	O260108	CABLE INST 100MTS 14GA NEGRO	REP AUSTRAL	86	16	102	201	350		
10303	O260109	CABLE INST 100MTS14GA ROJO	REP AUSTRAL	85	16	101	199	350		
11100	O260110	CABLE INSTALACION 14 VERDE X 100MTS	REP AUSTRAL	86	16	102	201	350		
11328	C-240	CABLE INSTALACION N 14 ROJO	MERCOCHILE	165	31	196	386	400		
11623	O260130	CABLE INSTALACION PARALELO 14GA 100MTS	REP AUSTRAL	116	22	138	271	400		
10304	O260120	CABLE INSTALACION PARLANTE 16GA 100MTS	REP AUSTRAL	101	19	120	236	400		
11660	3286	CABLE ROBA CORREINTE 12V 400AMP 2,5 MTS	BRM	5.430	1.032	6.462	12.687	12.000		
10305	O261806	CABLE ROBA CORRIENTE 300 AMP	REP AUSTRAL	4.235	805	5.040	9.895	9.900		
11543	Z5240	CABLE ROBA CORRIENTE 400 AMP	MERCOCHILE	4.350	827	5.177	10.164	9.900		
10306	8-94201-047-1	CADENA DISTRIBUCION CHV LUV G180Z 1,8	ALSACIA	4.250	808	5.058	9.930	12.000		
10307	8-94200-948-1	CADENA DISTRIBUCION CHV ÑUV G161Z 1,6	ALSACIA	5.900	1.121	7.021	13.786	15.000		
11627	1,4919E+11	CAJA REGULADOR BOSCH 24V 	EMASA	6.990	1.328	8.318	16.332	24.900		
10308	2100207	CAJA REGULADORA AVR-551 NEW ERA	REP AUSTRAL	9.521	1.809	11.330	22.246	23.000		
10309	2100203	CAJA REGULADORA AVR-821 NEW ERA	REP AUSTRAL	9.828	1.867	11.695	22.964	23.000		
11626	1,4919E+11	CAJA REGULADORA BOSCH 12V INCOORP 28MM 	EMASA	10.880	2.067	12.947	25.422	19.900		
11473	698	CAJA REGULADORA CHEVROLET 12V 	BRM	630	120	750	1.472	1.800		
10310	O374007	CAJA REGULADORA ELECTRICA BAJA	REP AUSTRAL	3.297	626	3.923	7.704	8.900		
11303	RC-210	CAJA REGULADORA MORCRAFF MT-8010	MERCOCHILE	2.520	479	2.999	5.888	5.900		
10311	O374004	CAJA REGULADORA VOLTAJE 2 PINES ELECTRICA	REP AUSTRAL	3.294	626	3.920	7.697	7.900		
10312	O374002	CAJA REGULADURA 2 PINES UNIVERSAL MECANICA	REP AUSTRAL	4.088	777	4.865	9.552	9.500		
10313	2100208	CAJA REGULAORA AVR-555 NEW ERA	REP AUSTRAL	12.550	2.385	14.935	29.324	29.000		
10314	O152001	CAMBIO LUZ PIE	REP AUSTRAL	747	142	889	1.745	2.500		
10947	B003	CARBON ALTERNADOR 6X7X20	BRM	250	48	298	584	1.000		
10948	S002	CARBON ALTERNADOR SUZUKI 5X7X15	BRM	250	48	298	584	1.000		
10949	T001	CARBON ALTERNADOR TOYOTA 5X8X18	BRM	250	48	298	584	1.000		
11639	1,49124E+11	CARBONES 12V MERCEDEZ BENZ FORD	EMASA	674	128	802	1.575	2.000		
11017	31972-44100-DW	CEBADOR FILTRO PETROLEO HYUNDAI 93-04 MITSIBISHI L200 2,5 4D56	ALSACIA	4.320	821	5.141	10.094	12.000		
11015	OK467-23-550	CEBADOR FILTRO PETROLEO KIA BESTA 2,2-K2400-FRONTIER ASIA TOPIC	ALSACIA	4.241	806	5.047	9.909	12.000		
11407	MZ5810	CEBADOR PETROLEO KYOSAN	MERCOCHILE	6.990	1.328	8.318	16.332	16.000		
10315	O610101	CERA CARNAUBA 230GR	REP AUSTRAL	1.369	260	1.629	3.199	3.500		
10316	O90010100	CERA EN PASTA MOTOR LIFE	BENLUB	1.639	311	1.950	3.830	3.800		
11163	O610111	CERA EN SPRYTE 450ML	REP AUSTRAL	1.407	267	1.674	3.288	3.500		
11533	APM301001	CHAPA ARRANQUE UNIVERSAL 12V 5 PINES	MERCOCHILE	2.150	409	2.559	5.024	4.900		
11534	APM301012	CHAPA ARRANQUE UNVERSAL 12V	MERCOCHILE	2.150	409	2.559	5.024	4.900		
10317	O152201	CHAPA CONTACTO 3CABLES	REP AUSTRAL	1.420	270	1.690	3.318	3.900		
10318	O152208	CHAPA CONTACTO SUZUKI ST-90	REP AUSTRAL	1.555	295	1.850	3.633	4.200		
10319	O152301	CHAPA DE LUCES UNIVERSAL	REP AUSTRAL	847	161	1.008	1.979	2.500		
11315	SFY-8510	CHAPA DE SEGURIDAD 3 PUERTAS	MERCOCHILE	5.060	961	6.021	11.823	9.900		
10320	O120111	CHAPA DE SEURIDAD FANTA 3 PUESTAS	REP AUSTRAL	8.565	1.627	10.192	20.012	17.000		
11252	58330-2H000	CILIMDRO FRENO TRASERO LH ELANTRA 2005 TODOS	ALSACIA	9.330	1.773	11.103	21.800	21.500		
10321	41710-22660	CILINDRO EMBRAGUE HY ACCENT 99-05 1,3-1,5 TODOS	ALSACIA	7.647	1.453	9.100	17.868	18.000		
11250	41710-28000	CILINDRO EMBRAGUE HYUNDAI ELANTRA 1,6 96-00 TCIC	ALSACIA	8.670	1.647	10.317	20.258	20.000		
11251	58330-28001	CILINDRO FRENO HYUNDAI ELANTRA 92-99 SONATA 94-98 IZQUIERDO	ALSACIA	6.380	1.212	7.592	14.907	15.000		
11253	58330-1G000	CILINDRO FRENO TRASERO LH-RH HYUNDAI ACCENT 06-09 KIA RIO 06-09	ALSACIA	8.880	1.687	10.567	20.748	20.500		
10322	47570-52011-TW	CILINDRO FRENO TY YARIS 99-05 TRASERO IZQ	ALSACIA	4.380	832	5.212	10.234	11.500		
10323	O200113	CINTA AILANTE 20MTS	REP AUSTRAL	546	104	650	1.276	900		
10324	O200112	CINTA AISLADORA 10 MTS	REP AUSTRAL	294	56	350	687	700		
10325	O200113	CINTA AISLADORA 20MTS	REP AUSTRAL	546	104	650	1.276	1.300		
10326	O200111	CINTA AISLADORA 5MTS ECONOMICA	REP AUSTRAL	143	27	170	334	500		
11546	O200110	CINTA DOBLE CONTACTO	REP AUSTRAL	900	171	1.071	2.103	2.300		
11494	LS3528 5M/AZUL	CINTA LED SMD SIMPLE AZUL 5MTS 12V 300 LED SAFARI	MERCOCHILE	1.298	247	1.545	3.033	3.000		
11493	LS3528-5M/BLAN	CINTA LED SMD SIMPLE BLANCA 5MTS 12V 300 LED SAFARI	MERCOCHILE	1.298	247	1.545	3.033	3.000		
10327	O212801	CINTA REFLETACTE ROJO/BLANCO 45 MTS	REP AUSTRAL	556	106	662	1.299	1.700		
11489	O121005	CINTURON DE SEGURIDAD 3 PTAS RETRACTIL NEGRO	REP AUSTRAL	8.097	1.538	9.635	18.919	19.500		
10328	O122901	COLA ANTIESTATICA C/CENTRO ROJO	REP AUSTRAL	2.164	411	2.575	5.056	5.000		
11349	2100106	CONDENSADOR 3NC-47	REP AUSTRAL	871	165	1.036	2.035	2.500		
10329	2100110	CONDENSADOR 3NC-48 NEW ERA	REP AUSTRAL	1.723	327	2.050	4.026	3.900		
10330	2100109	CONDENSADOR 4NC - 95 NEW ERA	REP AUSTRAL	1.315	250	1.565	3.073	2.500		
10331	2100104	CONDENSADOR 4NC-74 NEW ERA	REP AUSTRAL	661	126	787	1.544	1.700		
10332	4NC-74	CONDENSADOR 4NC-74 NEW ERA	RODACAR	664	126	790	1.551	2.500		
10333	2100105	CONDENSADOR 4NC-87 NEW ERA	REP AUSTRAL	807	153	960	1.886	1.700		
10334	2100112	CONDENSADOR 4NC-89 NEW ERA	REP AUSTRAL	1.303	248	1.551	3.045	2.500		
11330	NPS-203RC	CONDENSADOR NEW ERA	RODACAR	1.168	222	1.390	2.729	2.500		
10335	O156944	CONECTOR 2 PIN HEMBRA	REP AUSTRAL	318	60	378	743	900		
10336	O156943	CONECTOR 2 PIN MACHO TIPO GANCHO	REP AUSTRAL	318	60	378	743	900		
10337	TA-024-SJ35523	CONECTOR 2 VIAS TRAILER	IMBRA	750	143	893	1.752	1.900		
10338	O156946	CONECTOR 4 PIN HEMBRA	REP AUSTRAL	349	66	415	815	900		
10339	O156945	CONECTOR 4 PIN MACHO	REP AUSTRAL	349	66	415	815	900		
10340	O152529	CONECTOR 4 PINES HEMBRA	REP AUSTRAL	269	51	320	629	900		
10341	O152528	CONECTOR 4 PINES MACHO	REP AUSTRAL	269	51	320	629	900		
11461	4446B	CONECTOR DE ALTERNADOR B	BRM	520	99	619	1.215	1.450		
11462	4446C	CONECTOR DE ALTERNADOR C	BRM	320	61	381	748	1.300		
10342	TA-024-CS134090	CONECTOR HEMBRA 2 CABLES	IMBRA	240	46	286	561	1.000		
10343	TA-024-CS134094	CONECTOR HEMBRA 4 CABLES	IMBRA	370	70	440	865	1.000		
10344	TA-024-CS134091	CONECTOR MACHO 3 CABLE	IMBRA	300	57	357	701	1.000		
10345	TA-024-CS134093	CONECTOR MACHO 4 CABLES	IMBRA	370	70	440	865	1.000		
11254	4PK-870	CORREA ALTERNADOR 4PK-870 MITSUBISHI LANCER 86-89 PROTON	ALSACIA	3.660	695	4.355	8.552	8.500		
11148	25212-22030	CORREA ALTERNADOR 4PK-897 HYUNDAI ACCENT 94-99  	ALSACIA	2.400	456	2.856	5.608	6.000		
11255	4PK-897	CORREA ALTERNADOR 4PK-897 HYUNDAI ACCENT 94-99  	ALSACIA	3.750	713	4.463	8.762	8.500		
11147	4PK-915	CORREA ALTERNADOR 4PK-915 HYUNDAI ELANTRA 90-95 MITSUBISHI GALANT	ALSACIA	3.780	718	4.498	8.832	9.000		
11149	25212-33050	CORREA ALTERNADOR HYUNDAI ELANTRA 92-95 1,6 H100 BENCINA SONATA	ALSACIA	2.600	494	3.094	6.075	6.000		
10346	DCA-10X915	CORREA AUX DGP 10X915	DERCO	880	167	1.047	2.056	3.400		
10347	DCA-13X655	CORREA AUX DGP 13X655	DERCO	817	155	972	1.909	3.200		
10348	DCA-13X775	CORREA AUX DGP 13X775	DERCO	1.134	215	1.349	2.650	4.400		
10349	DCA-13X875	CORREA AUX DGP 13X875	DERCO	1.197	227	1.424	2.797	4.600		
10350	DCA-13X960	CORREA AUX DGP 13X960	DERCO	1.160	220	1.380	2.710	4.500		
10352	DCA-4PK1170	CORREA AUX DGP 4PK1170	DERCO	1.856	353	2.209	4.337	7.250		
10353	DCA-4PK610	CORREA AUX DGP 4PK610	DERCO	944	179	1.123	2.206	3.600		
10354	DCA-4PK820	CORREA AUX DGP 4PK820 NS V16-SENTRA	DERCO	2.300	437	2.737	5.374	5.200		
10355	DCA-4PK830	CORREA AUX DGP 4PK830	DERCO	1.450	276	1.726	3.388	5.600		
10356	DCA-4PK850	CORREA AUX DGP 4PK850	DERCO	1.392	264	1.656	3.252	5.400		
10357	DCA-4PK890	CORREA AUX DGP 4PK890	DERCO	1.392	264	1.656	3.252	5.400		
10358	DCA-4PK920	CORREA AUX DGP 4PK920	DERCO	1.450	276	1.726	3.388	5.600		
10351	DCA-4PK990	CORREA AUX DGP 4PK990	DERCO	2.950	561	3.511	6.893	7.500		
10359	13A100CSKF	CORREA AUX SKF 12,5X1000	DERCO	2.314	440	2.754	5.407	9.000		
10360	4PK0810SKF	CORREA AUX SKF 4PK0810 NS V16-SENTRA	DERCO	2.413	458	2.871	5.638	9.400		
10361	4PK0830SKF	CORREA AUX SKF 4PK0830	DERCO	2.610	496	3.106	6.098	10.100		
10362	4PK0840SKF	CORREA AUX SKF 4PK0840	DERCO	2.610	496	3.106	6.098	10.100		
10363	4PK0940SKF	CORREA AUX SKF 4PK0940	DERCO	2.413	458	2.871	5.638	9.400		
10364	4PK1015SKF	CORREA AUX SKF 4PK1015	DERCO	3.137	596	3.733	7.330	12.200		
10365	4PK1180SKF	CORREA AUX SKF 4PK1180	DERCO	3.190	606	3.796	7.454	12.400		
10366	10A0875CSKF	CORREA AUX SKF 9,5X875	DERCO	1.827	347	2.174	4.269	7.150		
10367	10A0900CSFK	CORREA AUX SKF 9,5X900	DERCO	1.949	370	2.319	4.554	10.080		
11338	MD-015311-SUN	CORREA COMPENSADORA (55MM 13MM9 HY H100 93 2,4 SONATA 88-92	ALSACIA	3.360	638	3.998	7.851	8.000		
11339	MD- 152662-SUN	CORREA COMPENSADORA (83M 19MM) MITSUBISHI L200 86-95 4D56 HYUNDAI	ALSACIA	5.460	1.037	6.497	12.758	13.000		
11340	23356-42200	CORREA COMPENSADORA (83RU 19MM) HYUNDAI H10093-96 D4BA	ALSACIA	9.420	1.790	11.210	22.010	22.000		
11341	65MY 13	CORREA COMPENSADORA MED 65MY13 L200 4G64 HYUNDAI SONATA 2,0	ALSACIA	1.300	247	1.547	3.038	3.500		
11342	23356-42200	CORREA CONTRAPESO H100 GRACE VAN DIESEL PORTER 94-96 4DBA 92	ALSACIA	10.010	1.902	11.912	23.389	23.000		
11343	57170-2D000	CORREA DIRECCION HIDRAULICA HYUNDAI ELANTRA 1,8 99-05 (3PK665/650)	ALSACIA	3.350	637	3.987	7.827	8.000		
11344	24312-22611	CORREA DISTRIBUCIÓN (110YS 22MM) HYUNDAI ACCENT PRIME 1,3 SOHC 99-05	ALSACIA	8.490	1.613	10.103	19.837	20.000		
11345	111MR25	CORREA DISTRIBUCION (111RU 25,4MM) HYUNDAI ELANTRA 96-98 1,6 1,8	ALSACIA	4.640	882	5.522	10.842	12.000		
10368	109ZA	CORREA DISTRIBUCION 109ZA 19MM CHV LUV 88-98 4ZD1 1,6	ALSACIA	6.220	1.182	7.402	14.533	15.000		
10369	115ZA19	CORREA DISTRIBUCION 115ZA 19MM CHV LUV 89-98 4ZD1 2,3	ALSACIA	5.650	1.074	6.724	13.201	13.000		
10370	9894919	CORREA DISTRIBUCION HY ACCENT PRIME 1,5 12VALVULAS	REFAX	6.800	1.292	8.092	15.888	17.000		
10371	ZA10919	CORREA DISTRIBUCION MED 109ZA19 CHEV LUV 1600 4ZD1/MAZDA 626	ALSACIA	3.050	580	3.630	7.126	7.000		
10372	ZA11519	CORREA DISTRIBUCION MED 115ZA19 CHEV LUV 2,3 4ZD1	ALSACIA	3.500	665	4.165	8.178	8.000		
11289	AV 10X910	CORREA VENTILADOR 10X910 DENTADA	V TAPIA	2.008	382	2.390	4.692	4.700		
11287	AV 13X874	CORREA VENTILADOR 13X874 DENTADA	V TAPIA	1.090	207	1.297	2.547	3.500		
11288	AV 13X940	CORREA VENTILADOR 13X940  DENTADA	V TAPIA	1.090	207	1.297	2.547	3.500		
10373	3PK850	CORREA VENTILADOR 3PK-850 TY YARIS 1NZFE 00-05 D/H	ALSACIA	2.770	526	3.296	6.472	7.500		
10374	PK41140	CORREA VENTILADOR 4PK-1140 TY YARIS A/C	ALSACIA	1.900	361	2.261	4.439	5.500		
11243	6PK-1510	CORREA VENTILADOR 6PK-1510 HYUNDAI ELANTRA 2,0 CRD 01-05 TUCSON 08	ALSACIA	9.800	1.862	11.662	22.898	22.500		
11242	LB-410	CORREA VENTILADOR LISA 17X1041 B-41 H100 L200	ALSACIA	1.050	200	1.250	2.453	2.500		
11241	A24/LI	CORREA VENTILADOR LISA B-3250 13X610 HYUNDAI ELANTRA 1,6-92	ALSACIA	1.040	198	1.238	2.430	2.500		
11240	A26/LI	CORREA VENTILADOR LISA B-3270 16X660 HYUNDAI ELANTRA 1,6 92	ALSACIA	1.150	219	1.369	2.687	2.700		
11239	B41/LI	CORREA VENTILADOR LISA B-5420 17X1040 H100  L200	ALSACIA	2.730	519	3.249	6.379	6.500		
11236	9,45X950/LI	CORREA VENTILADOR LISA BANDO B2375 HONDA ACCORD 77-81 DEAWOOD	ALSACIA	1.260	239	1.499	2.944	3.500		
11238	LA-260	CORREA VENTILADOR LISA HYUNDAI ELANTRA 1,6 92 13X660 A-25	ALSACIA	470	89	559	1.098	1.500		
11237	LA-240	CORREA VENTILADOR LISA HYUNDAI ELANTRA 1,6 92 DIRECCION HYUNDAI	ALSACIA	440	84	524	1.028	1.500		
11352	O155005	CORTA CORRIENTE 12V	REP AUSTRAL	3.858	733	4.591	9.014	8.900		
10375	O240115	CORTA DE HUMO SMOKE 	REP AUSTRAL	2.137	406	2.543	4.993	4.700		
10376	8110	CORTA HUMO  SAT 475ML	BENLUB	2.689	511	3.200	6.283	5.500		
10377	50807	CORTA HUMO WYNNS 325ML	RODACAR	3.400	646	4.046	7.944	7.800		
10378	O113504	CUBRE VOLANTE 2MM NEGRO	REP AUSTRAL	874	166	1.040	2.042	3.500		
11227	RC16	CUBRE VOLANTE MASSAGE NEGRO PVC	MERCOCHILE	1.310	249	1.559	3.061	3.200		
11317	RC-51	CUBRE VOLANTE MASSAGE ROJO NEGRO	MERCOCHILE	1.310	249	1.559	3.061	3.500		
11228	RC51	CUBRE VOLANTE MASSAGE ROJO/NEGRO	MERCOCHILE	1.310	249	1.559	3.061	3.200		
10379	O110106	CUBRE VOLANTE PVC NEGRO	REP AUSTRAL	2.479	471	2.950	5.792	6.000		
10380	O100106	CUBRE VOLANTE PVC NEGRO	REP AUSTRAL	1.756	334	2.090	4.103	4.500		
11539	RC32	CUBREVOLANTE MASSAGE AZUL/NEGRO PVC BLUE	MERCOCHILE	1.310	249	1.559	3.061	3.600		
11538	RC382	CUBREVOLANTE SEMI ACOLCHADO PUNTOS GRIS	MERCOCHILE	2.750	523	3.273	6.425	6.500		
11537	RC361	CUBREVOLANTE SEMI ACOLCHADO PUNTOS NEGROS	MERCOCHILE	2.750	523	3.273	6.425	6.500		
10381	HY00751Q	DEPOSITO AUX RADIADOR HY 05/06 ALTERNATIVO	IMP MARIN	15.025	2.855	17.880	35.107	28.000		
11187	O610132	DESENGRASANTE SUPERFICIES DE MOTORES 650ML	REP AUSTRAL	1.626	309	1.935	3.799	3.500		
10382	93177813-R	DISCO EMBRAGUE CHEV COMBO 05-Y130T 1,3 TURBO	ALSACIA	6.550	1.245	7.795	15.304	18.000		
10383	93239049-VEC	DISCO EMBRAGUE CHEV CORSA 94-10 1,6/CORSA 97-04/COMBO 97-02	ALSACIA	6.670	1.267	7.937	15.585	20.000		
10384	93227801-VEC	DISCO EMBRAGUE CHEV CORSA-COMBO-ASTRA 93-04 1,4	ALSACIA	6.600	1.254	7.854	15.421	18.000		
10385	8-94229-388-0-V	DISCO EMBRAGUE CHEV LUV G180Z-1,8 G200Z 2,3 4ZD1	ALSACIA	7.000	1.330	8.330	16.356	18.000		
10386	56351769-R	DISCO EMBRAGUE CHV COMBO 03- Y17DTL TURBO	ALSACIA	6.350	1.207	7.557	14.837	18.000		
10387	5-31240-041-0	DISCO EMBRAGUE CHV LUV 83-88 G200Z 2,0/LUV 89-98 4ZD1 2,3	ALSACIA	17.720	3.367	21.087	41.403	45.000		
11180	107922	ELAION MOTO 2T 	YPF	305	58	363	713	950		
11043	22311-32600	EMPAQUETADUR CULATA MITSUBISHI L300 93-95 L200 93-98 2,4 2-4WD	ALSACIA	3.060	581	3.641	7.150	7.000		
11045	28411-26011	EMPAQUETADURA  MULTIPLE ADMISIN HYUNDAI ACENT 1,5 DOHC NEW ACCENT	ALSACIA	480	91	571	1.122	1.200		
10388	8-94235-288-1-T	EMPAQUETADURA CARTER CHEV LUV 88-98 4ZA1 1,6/89-98 2,3	ALSACIA	1.140	217	1.357	2.664	3.000		
10389	8-94204-431-0-TW	EMPAQUETADURA CARTER CHV LUV 1,6 1,8 G161Z-G180Z-76-83	ALSACIA	1.160	220	1.380	2.710	3.500		
10390	8-94213-809-1-TW	EMPAQUETADURA CULATA CHV LUV 2,0 G200Z 81	ALSACIA	1.730	329	2.059	4.042	4.500		
10391	8-94324-053-0-TW	EMPAQUETADURA CULATA CHV LUV 2,3 89-96	ALSACIA	1.980	376	2.356	4.626	5.000		
10392	8-94232-097-0-T	EMPAQUETADURA CULATA CHV LUV 4ZA1 1,6 89	ALSACIA	2.110	401	2.511	4.930	6.000		
10393	8-94213-809-1-J	EMPAQUETADURA CULATA CHV LUV 83-88 G200Z 2,0	ALSACIA	4.180	794	4.974	9.767	10.000		
10394	8-94324-053-0-J	EMPAQUETADURA CULATA CHV LUV 89-98 4ZD1 2,3	ALSACIA	6.580	1.250	7.830	15.374	15.000		
11006	22311-26100-CH	EMPAQUETADURA CULATA HY ACCENT 1,6 03-05 MOT G4ED METALICA	ALSACIA	4.510	857	5.367	10.538	10.300		
11007	22311-22800	EMPAQUETADURA CULATA HY ACCENT 99 1,5 SOHC	ALSACIA	3.050	580	3.630	7.126	7.000		
11009	22311-26603-CH	EMPAQUETADURA CULATA HY ACCENT RIO 1,4 06-11 MOT G4EE	ALSACIA	5.330	1.013	6.343	12.454	12.500		
11008	22311-27500-CH	EMPAQUETADURA CULATA HY ACCENT TCI 3 CILINDROS	ALSACIA	5.080	965	6.045	11.870	11.600		
11010	22311-33010	EMPAQUETADURA CULATA HY ELANTRA 1,6 DOHC 92-95	ALSACIA	2.000	380	2.380	4.673	5.000		
11011	22311-23100	EMPAQUETADURA CULATA HY ELANTRA 1,6 DOHC 96-99 G4GM	ALSACIA	4.150	789	4.939	9.697	9.500		
11012	22311-33010-TW	EMPAQUETADURA CULATA HY ELANTRA 1,6 G4CR 4G61 92-95	ALSACIA	4.180	794	4.974	9.767	9.500		
11234	22311-2A101	EMPAQUETADURA CULATA HYUNDAI ACCENT 07-10 D4FA 1,5L DIESEL	ALSACIA	12.070	2.293	14.363	28.202	28.000		
11233	22311-2A100	EMPAQUETADURA CULATA HYUNDAI ACCENT 1,4 06-10 CRDI	ALSACIA	16.990	3.228	20.218	39.698	39.000		
11035	22311-23000-CH	EMPAQUETADURA CULATA HYUNDAI ELANTRA 1,8 00-04 G4GB METALICA	ALSACIA	5.710	1.085	6.795	13.342	13.000		
11037	22311-23000-TW	EMPAQUETADURA CULATA HYUNDAI ELANTRA 96-99 G4GM 1,8 DOHC	ALSACIA	3.280	623	3.903	7.664	8.000		
